time,conc,concm,conc_ave
429.48498097511697,0.20691028592184946,0.08740315653156312,0.16688779725566621
429.6684431626331,0.20675324057594663,0.08745504429654044,0.16680072282367336
429.85190535014914,0.2065960802705165,0.08750684088007371,0.1667135413953439
430.0353675376652,0.20643880593058989,0.08755854627436846,0.16662625358330901
430.21882972518125,0.2062814184791502,0.08761016047203386,0.1665388599989733
430.40229191269736,0.20612391883713316,0.08766168346608158,0.1664513612525142
430.58575410021336,0.20596630792342568,0.08771311524992469,0.16636375795288091
430.7692162877295,0.2058085866548649,0.08776445581737675,0.16627605070779342
430.9526784752456,0.2056507559462374,0.08781570516265055,0.16618824012374162
431.1361406627616,0.20549281671027836,0.08786686328035707,0.1661003268059843
431.3196028502777,0.2053347698576708,0.08791793016550435,0.1660123113585484
431.5030650377937,0.2051766162970449,0.08796890581349653,0.16592419438422815
431.6865272253098,0.20501835693497678,0.08801979022013268,0.16583597648458387
431.8699894128259,0.20485999267598873,0.08807058338160574,0.16574765825994173
432.05345160034193,0.20470152442254727,0.08812128529450139,0.16565924030939216
432.236913787858,0.2045429530750637,0.08817189595579702,0.16557072323078986
432.4203759753741,0.20438427953189278,0.08822241536286067,0.1654821076207525
432.6038381628902,0.20422550468933204,0.08827284351344991,0.16539339407465997
432.7873003504062,0.20406662944162166,0.0883231804057107,0.16530458318665384
432.9707625379223,0.20390765468094368,0.08837342603817641,0.16521567554963662
433.1542247254383,0.20374858129742163,0.08842358040976671,0.1651266717552709
433.33768691295444,0.20358941017911966,0.08847364351978643,0.1650375723939788
433.5211491004705,0.20343014221204242,0.08852361536792457,0.1649483780549411
433.70461128798655,0.20327077828013448,0.08857349595425314,0.16485908932609689
433.88807347550267,0.2031113192652801,0.08862328527922615,0.16476970679414257
434.0715356630187,0.2029517660473023,0.08867298334367847,0.16468023104453153
434.2549978505348,0.20279211950396353,0.08872259014882476,0.16459066266147349
434.43846003805083,0.20263238051096422,0.08877210569625844,0.16450100222793382
434.62192222556695,0.20247254994194294,0.08882152998795059,0.16441125032563286
434.80538441308295,0.20231262866847627,0.08887086302624882,0.16432140753504573
434.98884660059906,0.2021526175600782,0.08892010481387623,0.16423147443540143
435.1723087881151,0.20199251748420047,0.08896925535393037,0.16414145160468263
435.3557709756312,0.2018323293062314,0.08901831464988214,0.16405133961962484
435.5392331631473,0.20167205388949672,0.08906728270557465,0.1639611390557162
435.72269535066334,0.2015116920952588,0.08911615952522225,0.163870850487197
435.9061575381794,0.20135124478271668,0.08916494511340937,0.163780474487059
436.08961972569546,0.20119071280900602,0.08921363947508949,0.16369001162704527
436.27308191321157,0.20103009702919902,0.08926224261558405,0.16359946247764973
436.45654410072757,0.20086939829630399,0.08931075454058132,0.1635088276081163
436.6400062882437,0.200708617461266,0.08935917525613554,0.16341810758643935
436.8234684757597,0.2005477553729663,0.08940750476866556,0.16332730297936257
437.0069306632758,0.20038681287822255,0.08945574308495391,0.16323641435237912
437.1903928507919,0.20022579082178898,0.08950389021214579,0.163145442269731
437.3738550383079,0.20006469004635616,0.08955194615774788,0.16305438729440885
437.557317225824,0.1999035113925513,0.08959991092962734,0.16296324998815176
437.7407794133401,0.1997422556989382,0.08964778453601067,0.16287203091144659
437.9242416008562,0.1995809238020177,0.0896955669854828,0.16278073062352827
438.1077037883722,0.1994195165362274,0.08974325828698575,0.16268934968237905
438.2911659758883,0.1992580347339422,0.08979085844981786,0.16259788864472863
438.4746281634044,0.1990964792254743,0.08983836748363254,0.16250634806605355
438.6580903509204,0.19893485083907347,0.08988578539843724,0.16241472850057742
438.84155253843653,0.1987731504009274,0.08993311220459237,0.16232303050127034
439.02501472595253,0.19861137873516194,0.08998034791281033,0.16223125461984908
439.20847691346864,0.19844953666384127,0.09002749253415432,0.16213940140677668
439.3919391009847,0.19828762500696825,0.09007454608003732,0.16204747141126227
439.57540128850076,0.19812564458248505,0.09012150856222106,0.1619554651812612
439.7588634760168,0.19796359620627293,0.09016837999281493,0.16186338326347455
439.9423256635329,0.19780148069215325,0.09021516038427489,0.16177122620334947
440.125787851049,0.1976392988518874,0.09026184974940246,0.1616789945450786
440.30925003856504,0.1974770514951777,0.09030844810134371,0.1615866888316006
440.49271222608115,0.19731473942966735,0.09035495545358802,0.1614943096045996
440.67617441359715,0.1971523634609414,0.09040137181996716,0.16140185740450538
440.85963660111327,0.19698992439252658,0.0904476972146542,0.16130933277049314
441.0430987886293,0.1968274230258926,0.0904939316521625,0.16121673624048383
441.2265609761454,0.19666486016045218,0.09054007514734455,0.16112406835114393
441.4100231636615,0.19650223659356172,0.09058612771539103,0.1610313296378854
441.59348535117755,0.19633955312052187,0.09063208937182964,0.16093852063486597
441.7769475386936,0.19617681053457842,0.09067796013252409,0.160845641874989
441.96040972620966,0.19601400962692234,0.09072374001367314,0.16075269388990357
442.1438719137258,0.19585115118669105,0.09076942903180936,0.16065967721000457
442.3273341012418,0.19568823600096846,0.09081502720379826,0.16056659236443266
442.5107962887579,0.1955252648547865,0.09086053454683714,0.16047343988107485
442.6942584762739,0.19536223853112478,0.09090595107845403,0.1603802202865639
442.87772066379,0.19519915781091227,0.09095127681650675,0.16028693410627912
443.0611828513061,0.19503602347302731,0.09099651177918171,0.160193581864346
443.24464503882217,0.19487283629429894,0.09104165598499289,0.16010016408363667
443.4281072263382,0.19470959704950744,0.09108670945278098,0.1600066812857701
443.6115694138543,0.19454630651138505,0.09113167220171206,0.1599131339911121
443.7950316013704,0.19438296545061692,0.09117654425127679,0.15981952271877553
443.9784937888864,0.19421957463584205,0.09122132562128918,0.15972584798662073
444.1619559764025,0.19405613483365391,0.09126601633188569,0.15963211031125557
444.3454181639185,0.19389264680860163,0.09131061640352403,0.15953831020803572
444.5288803514346,0.1937291113231904,0.09135512585698234,0.15944444819106474
444.71234253895074,0.19356552913788322,0.09139954471335797,0.15935052477319495
444.89580472646674,0.19340190101110113,0.09144387299406648,0.1592565404660269
445.07926691398285,0.1932382276992243,0.0914881107208406,0.1591624957799102
445.2627291014989,0.19307450995659314,0.09153225791572929,0.15906839122394356
445.44619128901496,0.19291074853550955,0.09157631460109647,0.15897422730597538
445.629653476531,0.19274694418623733,0.0916202807996203,0.15888000453260376
445.81311566404713,0.19258309765700382,0.0916641565342919,0.15878572340917715
445.9965778515632,0.19241920969400067,0.09170794182841442,0.15869138443979464
446.18004003907924,0.1922552810413848,0.09175163670560194,0.15859698812730597
446.36350222659536,0.19209131244127983,0.09179524118977847,0.1585025349733124
446.54696441411136,0.1919273046337768,0.09183875530517707,0.15840802547816685
446.73042660162747,0.19176325835693578,0.09188217907633853,0.15831346014097453
446.9138887891435,0.19159917434678655,0.09192551252811051,0.15821883945959286
447.0973509766596,0.19143505333733002,0.09196875568564658,0.15812416393063258
447.28081316417564,0.19127089606053949,0.09201190857440503,0.15802943404945768
447.46427535169175,0.19110670324636145,0.09205497122014791,0.157934650310186
447.6477375392078,0.19094247562271738,0.0920979436489401,0.15783981320568977
447.83119972672387,0.19077821391550448,0.09214082588714809,0.1577449232275961
448.01466191424,0.19061391884859735,0.09218361796143919,0.15764998086628737
448.198124101756,0.19044959114384866,0.09222631989878027,0.15755498661090167
448.3815862892721,0.19028523152109117,0.09226893172643698,0.15745994094933372
448.56504847678815,0.19012084069813867,0.09231145347197249,0.15736484436823484
448.7485106643042,0.18995641939078722,0.09235388516324668,0.15726969735301388
448.93197285182026,0.18979196831281667,0.09239622682841495,0.15717450038783767
449.1154350393364,0.18962748817599168,0.09243847849592737,0.15707925395563138
449.29889722685243,0.18946297969006384,0.0924806401945275,0.15698395853807953
449.4823594143685,0.1892984435627723,0.09252271195325154,0.1568886146156262
